file,entropy,perplexity,rolling_entropy,sentence_entropy_variance
10138632_AI.txt,7.397947195986174,168.65686070711627,0.02707415923708537,0.32610188549786695
10176815_AI.txt,7.607691319476579,195.04880097533567,0.01723861216822052,0.30918817744964866
10182582_AI.txt,7.304976027992112,158.1309580059125,0.012313103869191041,0.5601449684141334
10186968_AI.txt,7.771186105495396,218.45405954503627,0.01892031432208617,0.42307578093458675
10268614_AI.txt,7.81540114400415,225.25278668026846,0.013903341873543893,0.7293834630988159
10395944_AI.txt,7.446964878051017,174.48568588228267,0.011218297968840642,0.5962797232212499
10464113_AI.txt,7.598610042094969,193.82489082763286,0.012733225978070814,0.8011580598440639
10466208_AI.txt,7.489892438509472,179.75554175077178,0.011043083870151418,0.8362033401703024
10466583_AI.txt,6.7591998497141885,108.32330484017253,0.014547592931514954,0.36117993978056134
10480456_AI.txt,7.685983822291049,205.92623378749377,0.03258906130874549,1.6492813788738565
10549585_AI.txt,7.621566308432148,196.93371462643157,0.01686087327247504,0.4536627404797954
10553553_AI.txt,7.652356761622509,201.18190805072143,0.01583369696648104,0.6699337667240903
10554045_AI.txt,7.588221900769216,192.43426520990775,0.010165866326275315,0.4955689858114605
10554236_AI.txt,7.739005560144324,213.63519932390636,0.009023014746537427,0.3845949823702272
10562768_AI.txt,7.731976060178237,212.59679834500355,0.015659469038878045,0.5468985427791655
10567764_AI.txt,7.511004476507566,182.40538059191786,0.012431399301177178,2.7019409654844395
10624813_AI.txt,7.82887724628765,227.36671309986252,0.04796760537894598,1.2824100907658866
10659182_AI.txt,7.757990226315522,216.4650390992248,0.006695764716416991,0.5869052062287397
10738095_AI.txt,7.7805301724648395,219.8735376707374,0.012608003428242054,0.6263499443158432
10748989_AI.txt,7.307775799750014,158.43813343049675,0.009925415014603835,0.6297327387026214
10751444_AI.txt,7.678705744820923,204.88999746202143,0.011922996046182065,0.7450102003558962
10820510_AI.txt,7.258762560019014,153.1458603429119,0.017650544351048958,1.3194191243303415
10830646_AI.txt,7.762739562546464,217.1788138554423,0.03925237440381356,2.2544833827825763
10840430_AI.txt,7.746849426972806,214.7998874220432,0.021349784891147718,2.2843504777433243
10926726_AI.txt,7.766254916965535,217.7086496026838,0.009614538569079033,1.0475599434632372
10945968_AI.txt,7.619371220292337,196.63430404455428,0.02322004589168971,1.692160398911385
10953078_AI.txt,7.52943343657602,184.750369121287,0.0225510994111321,0.6712547783598962
10969918_AI.txt,7.595360178847535,193.38876577566174,0.0071471885487000945,1.0462001195355923
10984392_AI.txt,7.875833768091689,234.8887436847569,0.01279416101844929,0.6891229182472469
11121498_AI.txt,7.624695761977071,197.36136135858249,0.01584138615932279,0.20775320091419383
11152490_AI.txt,7.8954084170190875,238.09745951827404,0.05568858689619041,0.35752561784270215
11174187_AI.txt,7.5465895412414525,186.9604810718972,0.02068406465999515,1.4092578992025167
11188218_AI.txt,7.869074356697291,233.7908013020362,0.01954288408329302,0.6573136620041499
11232471_AI.txt,6.922148251237417,121.27583069195255,0.013998496341199818,0.27667467043498606
11262933_AI.txt,7.6340035274812434,198.63878437824619,0.011671346495502699,0.2918919643736668
11289482_AI.txt,7.615111589530255,196.0545874656391,0.01891703935247822,0.4817916107973606
11333001_AI.txt,7.912405018479499,240.9191090389904,0.01226873305441212,0.30810795385148326
11336022_AI.txt,7.280864754473778,155.51013037474496,0.009009780760775441,1.2024260600431775
11393213_AI.txt,7.4817874865503935,178.74852000563502,0.009499457277884867,0.3018317721083248
11441764_AI.txt,7.89674805355247,238.31865123346958,0.021995315869070407,0.2731369327174617
11480899_AI.txt,7.524436400539789,184.11155965169544,0.021521803912819586,1.0087544262957597
11522068_AI.txt,7.009295652978496,128.8273994341973,0.006881722433621377,0.5306703482659014
11580408_AI.txt,7.5245964712315,184.13198843176636,0.06530949819680675,0.7988413933163414
11584809_AI.txt,7.592758320456409,193.04030909216,0.025339470290632302,0.5289351695893872
11592605_AI.txt,7.578728282273476,191.17211369174638,0.0074187884996589175,0.9904707887936375
11698189_AI.txt,7.6494458208304374,200.77639046809162,0.019335577966825432,0.3401944927348422
11704150_AI.txt,7.718707486570938,210.6504936501246,0.011123328155066755,0.5089735737040458
11722421_AI.txt,7.63602964362587,198.9179480125141,0.019813071170217512,0.9215515174695336
11807040_AI.txt,7.706798512284506,208.91880004332396,0.015918193001193476,1.2194422259010613
11813872_AI.txt,7.906655136013986,239.9608332392736,0.012211807090147955,1.6606622636332038
11887930_AI.txt,7.563846630333367,189.21027561479136,0.04677252084720461,1.2822596991565975
11919526_AI.txt,7.859610299810833,232.26215672903274,0.09879242926613606,1.9585315514186759
11958994_AI.txt,7.751409810594992,215.47994780348546,0.008972867562753967,0.2430420473021489
11995013_AI.txt,7.46998531783824,177.29220762412174,0.007993508902251204,0.4328130541187805
12021752_AI.txt,7.650200937555917,200.88150574881072,0.008802234586208766,0.7103756068737036
12022566_AI.txt,7.75303622789473,215.72300536193467,0.01048112214859484,0.34674831324195615
12059198_AI.txt,7.260381761888589,153.31783935765802,0.015009248489563653,0.3410342127265911
12059610_AI.txt,7.337617230105019,161.7494762049108,0.01023903729943842,0.2695721240771857
12065211_AI.txt,7.649311135074102,200.75764745102305,0.013784253148735392,0.6622788582159492
12071138_AI.txt,7.293390750905916,156.86620361063916,0.010983231733199574,0.27725419205920876
12082377_AI.txt,7.254016065222659,152.642835412888,0.015559009194839952,0.3632571774010808
12085736_AI.txt,7.681952554533875,205.35162513973012,0.012637468287624146,0.27053351979549367
12144825_AI.txt,7.660269097607795,202.28830399211665,0.020554104885177008,1.88091602102333
12155206_AI.txt,7.650426720541076,200.91294633329153,0.03552362833620221,0.41622815853858985
